OBJECTID,LocationDesc,Bound,StartDate,StartDay,EndDate,EndDay,ADTVolume,AMVolume,AMPkHrVol,PMVolume,PMPkHrVol,ExceptType,Comment,CountID,LocationID,CountType,x,y
2379,NE TILLAMOOK ST E of 43RD AVE,W,4/2/2014,THU,4/3/2014,FRI,2549,899,245,1650,232,Normal Weekday,,14040307.VL1,LEG34463,VOLUME,-13649854.4698,5706585.090300001
2380,NE TILLAMOOK ST E of 43RD AVE,E,4/30/2014,THU,5/1/2014,FRI,1528,448,127,1080,159,Normal Weekday,@ 4311,14050111.VL1,LEG34463,VOLUME,-13649854.4698,5706585.090300001
2381,NE TILLAMOOK ST E of 43RD AVE,W,4/30/2014,THU,5/1/2014,FRI,2575,946,238,1629,235,Normal Weekday,@ 4311,14050115.VL1,LEG34463,VOLUME,-13649854.4698,5706585.090300001
2382,NE TILLAMOOK ST E of 72ND AVE / 72ND DR,E,10/9/2018,WED,10/11/2018,FRI,1618,460,106,1158,206,Normal Weekday,@ 7224,18101084.VL2,LEG34541,VOLUME,-13646560.499,5706500.338799998
2383,NE TILLAMOOK ST E of 72ND AVE / 72ND DR,W,10/9/2018,WED,10/11/2018,FRI,2062,732,220,1330,206,Normal Weekday,@ 7224,18101084.VL2,LEG34541,VOLUME,-13646560.499,5706500.338799998
2384,NE TILLAMOOK ST W of 14TH AVE,E,3/10/2014,THU,3/12/2014,THU,270,78,20,192,32,Normal Weekday,@ 1326,14031104.VL2,LEG34422,VOLUME,-13653523.944400001,5706534.132600002
2385,NE TILLAMOOK ST W of 14TH AVE,W,3/10/2014,THU,3/12/2014,THU,229,77,22,152,23,Normal Weekday,@ 1326,14031104.VL2,LEG34422,VOLUME,-13653523.944400001,5706534.132600002
2386,NE TILLAMOOK ST W of 18TH AVE,E,5/16/2018,THU,5/17/2018,FRI,683,145,36,538,125,Normal Weekday,WITH BIKES @ 1729,18051781.VL2,LEG34428,VOLUME,-13653063.3127,5706532.118000001
2387,NE TILLAMOOK ST W of 18TH AVE,W,5/16/2018,THU,5/17/2018,FRI,678,325,91,353,49,Normal Weekday,WITH BIKES @ 1729,18051781.VL2,LEG34428,VOLUME,-13653063.3127,5706532.118000001
2388,NE TILLAMOOK ST W of 18TH AVE,E,5/16/2018,THU,5/17/2018,FRI,360,98,23,262,46,Normal Weekday,WITHOUT BIKES @ 1729,18051781A.VL2,LEG34428,VOLUME,-13653063.3127,5706532.118000001
2389,NE TILLAMOOK ST W of 18TH AVE,W,5/16/2018,THU,5/17/2018,FRI,536,243,68,293,43,Normal Weekday,WITHOUT BIKES @ 1729,18051781A.VL2,LEG34428,VOLUME,-13653063.3127,5706532.118000001
2390,NE TILLAMOOK ST W of 18TH AVE,E,5/16/2018,THU,5/17/2018,FRI,327,51,13,276,79,Bike Count,ONLY BIKES @ 1729,18051781B.VL2,LEG34428,VOLUME,-13653063.3127,5706532.118000001
2391,NE TILLAMOOK ST W of 18TH AVE,W,5/16/2018,THU,5/17/2018,FRI,144,83,24,61,12,Bike Count,ONLY BIKES @ 1729,18051781B.VL2,LEG34428,VOLUME,-13653063.3127,5706532.118000001
2392,NE TILLAMOOK ST W of 23RD AVE,W,5/16/2018,THU,5/17/2018,FRI,300,102,20,198,33,Normal Weekday,WITH BIKES @ 2240,18051782.VL2,LEG34450,VOLUME,-13652489.6114,5706529.3552
2393,NE TILLAMOOK ST W of 23RD AVE,E,5/16/2018,THU,5/17/2018,FRI,361,108,26,253,46,Normal Weekday,WITHOUT BIKES @ 2240,18051782A.VL2,LEG34450,VOLUME,-13652489.6114,5706529.3552
2394,NE TILLAMOOK ST W of 23RD AVE,W,5/16/2018,THU,5/17/2018,FRI,288,100,19,188,31,Normal Weekday,WITHOUT BIKES @ 2240,18051782A.VL2,LEG34450,VOLUME,-13652489.6114,5706529.3552
2395,NE TILLAMOOK ST W of 23RD AVE,E,5/16/2018,THU,5/17/2018,FRI,241,27,8,214,73,Bike Count,ONLY BIKES @ 2240,18051782B.VL2,LEG34450,VOLUME,-13652489.6114,5706529.3552
2396,NE TILLAMOOK ST W of 23RD AVE,W,5/16/2018,THU,5/17/2018,FRI,13,2,1,11,3,Bike Count,ONLY BIKES @ 2240,18051782B.VL2,LEG34450,VOLUME,-13652489.6114,5706529.3552
2397,NE TILLAMOOK ST W of 23RD AVE,E,5/16/2018,THU,5/17/2018,FRI,600,134,32,466,114,Normal Weekday,WITH BIKES @ 2240,18051782.VL2,LEG34450,VOLUME,-13652489.6114,5706529.3552
2398,NE TILLAMOOK ST W of 40TH AVE,E,4/11/2018,THU,4/12/2018,FRI,2395,641,162,1754,247,Normal Weekday,@ 3941,18041280.VL2,LEG34564,VOLUME,-13650236.7526,5706585.392300002
2399,NE TILLAMOOK ST W of 40TH AVE,W,4/11/2018,THU,4/12/2018,FRI,2011,630,149,1381,182,Normal Weekday,@ 3941,18041280.VL2,LEG34564,VOLUME,-13650236.7526,5706585.392300002
2400,NE TILLAMOOK ST W of 65TH AVE,E,3/3/2014,TUE,3/5/2014,THU,585,182,51,403,65,Normal Weekday,@ 6436,14030403.VL1,LEG34498,VOLUME,-13647423.4736,5706511.976599999
2401,NE TILLAMOOK ST W of 65TH AVE,W,3/3/2014,TUE,3/5/2014,THU,807,302,80,505,79,Normal Weekday,@ 6438,14030414.VL1,LEG34498,VOLUME,-13647423.4736,5706511.976599999
2402,NE TILLAMOOK ST W of 7TH AVE,E,1/3/2018,THU,1/4/2018,FRI,342,79,21,263,66,Normal Weekday,@ 545,180104103.VL2,LEG34576,VOLUME,-13654318.2196,5706597.043099999
2403,NE TILLAMOOK ST W of 7TH AVE,W,1/3/2018,THU,1/4/2018,FRI,333,143,48,190,40,Normal Weekday,@ 545,180104103.VL2,LEG34576,VOLUME,-13654318.2196,5706597.043099999
2404,NE TILLAMOOK ST W of 7TH AVE,E,5/16/2018,THU,5/17/2018,FRI,746,192,50,554,141,Normal Weekday,WITH BIKES @ 502,18051771.VL2,LEG34576,VOLUME,-13654318.2196,5706597.043099999
2405,NE TILLAMOOK ST W of 7TH AVE,W,5/16/2018,THU,5/17/2018,FRI,588,216,62,372,70,Normal Weekday,WITH BIKES @ 502,18051771.VL2,LEG34576,VOLUME,-13654318.2196,5706597.043099999
2406,NE TILLAMOOK ST W of 7TH AVE,E,5/16/2018,THU,5/17/2018,FRI,442,132,33,310,79,Normal Weekday,WITHOUT BIKES @ 502,18051771A.VL2,LEG34576,VOLUME,-13654318.2196,5706597.043099999
2407,NE TILLAMOOK ST W of 7TH AVE,W,5/16/2018,THU,5/17/2018,FRI,453,170,48,283,49,Normal Weekday,WITHOUT BIKES @ 502,18051771A.VL2,LEG34576,VOLUME,-13654318.2196,5706597.043099999
2408,NE TILLAMOOK ST W of 7TH AVE,E,5/16/2018,THU,5/17/2018,FRI,304,60,17,244,68,Bike Count,ONLY BIKES @ 502,18051771B.VL2,LEG34576,VOLUME,-13654318.2196,5706597.043099999
2409,NE TILLAMOOK ST W of 7TH AVE,W,5/16/2018,THU,5/17/2018,FRI,140,48,18,92,25,Bike Count,ONLY BIKES @ 502,18051771B.VL2,LEG34576,VOLUME,-13654318.2196,5706597.043099999
2410,NE TILLAMOOK ST W of 80TH AVE,E,1/12/2014,WED,1/14/2014,WED,1626,588,175,1038,170,Normal Weekday,@ 7923,14011304.VL1,LEG34516,VOLUME,-13645671.9702,5706501.881099999
2411,NE TILLAMOOK ST W of 80TH AVE,W,1/12/2014,WED,1/15/2014,THU,1253,429,114,824,116,Normal Weekday,@ 7923,14011309.VL1,LEG34516,VOLUME,-13645671.9702,5706501.881099999
2412,NE TILLAMOOK ST W of 80TH AVE,W,2/26/2014,THU,2/27/2014,FRI,1710,625,169,1085,203,Normal Weekday,@ 7923,14022702.VL1,LEG34516,VOLUME,-13645671.9702,5706501.881099999
2413,NE TILLAMOOK ST W of 80TH AVE,E,2/26/2014,THU,2/27/2014,FRI,1372,500,112,872,137,Normal Weekday,@ 7923,14022706.VL1,LEG34516,VOLUME,-13645671.9702,5706501.881099999
2414,NE TILLAMOOK ST W of 9TH AVE,W,5/16/2018,THU,5/17/2018,FRI,228,139,41,89,21,Bike Count,ONLY BIKES @ 821,18051773B.VL2,LEG34414,VOLUME,-13654088.8049,5706536.754900001
2415,NE TILLAMOOK ST W of 9TH AVE,E,5/16/2018,THU,5/17/2018,FRI,504,91,21,413,98,Normal Weekday,WITH BIKES @ 821,18051773.VL2,LEG34414,VOLUME,-13654088.8049,5706536.754900001
2416,NE TILLAMOOK ST W of 9TH AVE,W,5/16/2018,THU,5/17/2018,FRI,709,310,83,399,73,Normal Weekday,WITH BIKES @ 821,18051773.VL2,LEG34414,VOLUME,-13654088.8049,5706536.754900001
2417,NE TILLAMOOK ST W of 9TH AVE,E,5/16/2018,THU,5/17/2018,FRI,388,82,19,306,63,Normal Weekday,WITHOUT BIKES @ 821,18051773A.VL2,LEG34414,VOLUME,-13654088.8049,5706536.754900001
2418,NE TILLAMOOK ST W of 9TH AVE,W,5/16/2018,THU,5/17/2018,FRI,485,174,46,311,52,Normal Weekday,WITHOUT BIKES @ 821,18051773A.VL2,LEG34414,VOLUME,-13654088.8049,5706536.754900001
2419,NE TILLAMOOK ST W of 9TH AVE,E,5/16/2018,THU,5/17/2018,FRI,118,11,3,107,44,Bike Count,ONLY BIKES @ 821,18051773B.VL2,LEG34414,VOLUME,-13654088.8049,5706536.754900001
2420,NE US GRANT PL E of 30TH AVE,E,3/9/2014,MON,3/10/2014,TUE,393,131,37,262,50,Normal Weekday,@ 3034,14031003.VL2,LEG34635,VOLUME,-13651695.9699,5706595.5612
2421,NE US GRANT PL E of 30TH AVE,W,3/9/2014,MON,3/10/2014,TUE,439,164,57,275,46,Normal Weekday,@ 3034,14031003.VL2,LEG34635,VOLUME,-13651695.9699,5706595.5612
2422,NE US GRANT PL W of 36TH AVE,E,3/9/2014,MON,3/10/2014,TUE,1865,746,204,1119,217,Normal Weekday,@ 3520,14031001.VL1,LEG34648,VOLUME,-13650688.9463,5706585.494900003
2423,NE US GRANT PL W of 36TH AVE,W,3/9/2014,MON,3/10/2014,TUE,1667,628,234,1039,184,Normal Weekday,@ 3520,14031015.VL1,LEG34648,VOLUME,-13650688.9463,5706585.494900003
2424,NE VANCOUVER WAY N of GERTZ RD,S,11/25/2018,MON,11/29/2018,FRI,3090,1310,206,1780,298,Normal Weekday,,18112602.VL1,LEG34651,VOLUME,-13654704.4585,5714944.678099997
2425,NE VANCOUVER WAY S of GERTZ RD,N,11/25/2018,MON,11/29/2018,FRI,4577,1606,235,2971,474,Normal Weekday,,18112611.VL1,LEG34654,VOLUME,-13654692.7816,5714902.631999999
2426,NE WASCO ST W of 104TH AVE,E,5/7/2019,WED,5/8/2019,THU,950,224,55,726,109,Normal Weekday,@ 10502,19050811.VL2,LEG34762,VOLUME,-13642837.6699,5705674.838600002
2427,NE WASCO ST W of 104TH AVE,W,5/7/2019,WED,5/8/2019,THU,433,136,37,297,49,Normal Weekday,@ 10502,19050811.VL2,LEG34762,VOLUME,-13642837.6699,5705674.838600002
2428,NE WEIDLER LOOP N of 102ND AVE,N,11/26/2018,TUE,11/29/2018,FRI,613,231,48,382,46,Normal Weekday,,18112714.VL1,LEG5199,VOLUME,-13643085.564399999,5706063.973499998
2429,NE WEIDLER ST E of 22ND AVE,E,12/10/2017,MON,12/11/2017,TUE,12284,2415,697,9869,1443,Normal Weekday,@ 2226,17121005C.VL1,LEG34881,VOLUME,-13652535.4296,5706033.531199999
2430,NE WEIDLER ST E of 25TH AVE,E,11/17/2015,WED,11/19/2015,FRI,191,46,10,145,31,Normal Weekday,WITH BIKES,15111871.VL2,LEG34855,VOLUME,-13652214.9448,5706058.547399998
2431,NE WEIDLER ST E of 25TH AVE,W,11/17/2015,WED,11/19/2015,FRI,282,91,19,191,29,Normal Weekday,WITH BIKES,15111871.VL2,LEG34855,VOLUME,-13652214.9448,5706058.547399998
2432,NE WEIDLER ST E of 25TH AVE,E,11/17/2015,WED,11/19/2015,FRI,130,34,7,96,17,Normal Weekday,WITHOUT BIKES,15111871A.VL2,LEG34855,VOLUME,-13652214.9448,5706058.547399998
2433,NE WEIDLER ST E of 25TH AVE,W,11/17/2015,WED,11/19/2015,FRI,255,82,17,173,27,Normal Weekday,WITHOUT BIKES,15111871A.VL2,LEG34855,VOLUME,-13652214.9448,5706058.547399998
2434,NE WEIDLER ST E of 25TH AVE,E,11/17/2015,WED,11/19/2015,FRI,76,18,5,58,15,Bike Count,ONLY BIKES,15111871B.VL2,LEG34855,VOLUME,-13652214.9448,5706058.547399998
2435,NE WEIDLER ST E of 25TH AVE,W,11/17/2015,WED,11/19/2015,FRI,38,16,5,22,5,Bike Count,ONLY BIKES,15111871B.VL2,LEG34855,VOLUME,-13652214.9448,5706058.547399998
2436,NE WEIDLER ST E of 8TH AVE,E,8/17/2016,THU,8/18/2016,FRI,17594,5366,1071,12228,1599,Normal Weekday,,16081814.VL1,LEG34891,VOLUME,-13654160.2625,5706040.388700001
2437,NE WEIDLER ST W of 108TH AVE,W,12/1/2014,TUE,12/4/2014,FRI,8239,3720,828,4519,598,Lane Count,@ 10751,14120205.VL1,LEG34904,VOLUME,-13642404.8528,5706009.6272
2438,NE WEIDLER ST W of 108TH AVE,W,12/1/2014,TUE,12/4/2014,FRI,15401,6853,1513,8548,1121,Normal Weekday,@ 10751,1412020X.VL1,LEG34904,VOLUME,-13642404.8528,5706009.6272
2439,NE WEIDLER ST W of 108TH AVE,W,12/1/2014,TUE,12/4/2014,FRI,7217,3126,685,4091,549,Lane Count,@ 10751,14120211.VL1,LEG34904,VOLUME,-13642404.8528,5706009.6272
2440,NE WEIDLER ST W of 14TH AVE,E,12/10/2017,MON,12/11/2017,TUE,15686,4525,999,11161,1579,Normal Weekday,@ 1200,17121071C.VL1,LEG34854,VOLUME,-13653526.137699999,5706038.5342999995
2441,NE WEIDLER ST W of 19TH AVE,E,12/10/2017,MON,12/11/2017,TUE,14833,3911,964,10922,1617,Normal Weekday,@ 1823,17121076C.VL1,LEG34858,VOLUME,-13652987.3498,5706035.4934
2442,NE WEIDLER ST W of 9TH AVE,E,12/10/2017,MON,12/11/2017,TUE,16709,5505,1124,11204,1490,Normal Weekday,@ 825,17121074C.VL1,LEG34892,VOLUME,-13654092.023,5706040.038900003
2443,NE WIBERG LN W of 47TH AVE / WISTARIA DR,N,1/7/2018,MON,1/9/2018,WED,1342,427,113,915,168,Normal Weekday,@ 2753,180108100.VL2,LEG34952,VOLUME,-13649455.32,5707203.6477999985
2444,NE WIBERG LN W of 47TH AVE / WISTARIA DR,S,1/7/2018,MON,1/9/2018,WED,884,385,113,499,92,Normal Weekday,@ 2753,180108100.VL2,LEG34952,VOLUME,-13649455.32,5707203.6477999985
2445,NE WISTARIA DR S of NE 41ST AVE,W,3/12/2018,TUE,3/15/2018,FRI,3600,918,194,2682,441,Normal Weekday,@ 3915,180313105.VL1,LEG35015,VOLUME,-13650226.0777,5707630.935999997
2446,NE WISTARIA DR S of NE 41ST AVE,E,3/12/2018,TUE,3/15/2018,FRI,3149,1259,331,1890,281,Normal Weekday,@ 3915,18031376.VL1,LEG35015,VOLUME,-13650226.0777,5707630.935999997
2447,NE WISTARIA DR W of NE 42ND AVE,W,3/12/2018,TUE,3/15/2018,FRI,3520,865,190,2655,443,Normal Weekday,@ 4031,180313101.VL1,LEG35016,VOLUME,-13650008.6607,5707493.712399997
2448,NE WISTARIA DR W of NE 42ND AVE,E,3/12/2018,TUE,3/15/2018,FRI,3258,1294,333,1964,285,Normal Weekday,@ 4031,18031373.VL1,LEG35016,VOLUME,-13650008.6607,5707493.712399997
2449,NE WYGANT ST E of 102ND AVE,E,9/25/2018,WED,9/27/2018,FRI,789,232,46,557,101,Normal Weekday,@ 10232,18092671.VL2,LEG35169,VOLUME,-13643047.8427,5709672.550300002
2450,NE WYGANT ST E of 102ND AVE,W,9/25/2018,WED,9/27/2018,FRI,964,299,60,665,101,Normal Weekday,@ 10232,18092671.VL2,LEG35169,VOLUME,-13643047.8427,5709672.550300002
2451,NE WYGANT ST W of 102ND AVE,E,9/25/2018,WED,9/27/2018,FRI,820,273,58,547,96,Normal Weekday,@ 10105,18092684.VL2,LEG35168,VOLUME,-13643091.2815,5709672.685099997
2452,NE WYGANT ST W of 102ND AVE,W,9/25/2018,WED,9/27/2018,FRI,607,151,31,456,107,Normal Weekday,@ 10105,18092684.VL2,LEG35168,VOLUME,-13643091.2815,5709672.685099997
2453,NE WYGANT ST W of 86TH AVE,E,1/5/2014,MON,1/8/2014,THU,82,26,7,56,10,Normal Weekday,@ 8501,14010607.VL2,LEG35126,VOLUME,-13644946.1798,5709789.744599998
2454,NE WYGANT ST W of 86TH AVE,W,1/5/2014,MON,1/8/2014,THU,76,20,5,56,10,Normal Weekday,@ 8501,14010607.VL2,LEG35126,VOLUME,-13644946.1798,5709789.744599998
2455,NW 12TH AVE N of DAVIS ST,N,12/11/2016,MON,12/12/2016,TUE,2538,740,157,1798,250,Normal Weekday,,16121211.VL1,LEG35369,VOLUME,-13657032.0414,5704476.664999999
2456,NW 12TH AVE N of DAVIS ST,S,12/11/2016,MON,12/12/2016,TUE,1569,534,119,1035,136,Normal Weekday,,16121214.VL1,LEG35369,VOLUME,-13657032.0414,5704476.664999999
2457,NW 12TH AVE N of FLANDERS ST,S,7/23/2018,TUE,7/26/2018,FRI,1145,392,86,753,108,Normal Weekday,,18072414.VL1,LEG35365,VOLUME,-13657037.6615,5704702.538400002
2458,NW 12TH AVE S of FLANDERS ST,N,7/23/2018,TUE,7/26/2018,FRI,1891,493,127,1398,187,Normal Weekday,,18072415.VL1,LEG35368,VOLUME,-13657036.4889,5704659.013499998
2459,NW 13TH AVE N of DAVIS ST,N,1/29/2017,MON,1/30/2017,TUE,936,276,63,660,119,Normal Weekday,,17013072.VL2,LEG35401,VOLUME,-13657144.662999999,5704473.1435
2460,NW 13TH AVE N of DAVIS ST,S,1/29/2017,MON,1/30/2017,TUE,2651,1229,284,1422,215,Normal Weekday,,17013072.VL2,LEG35401,VOLUME,-13657144.662999999,5704473.1435
2461,NW 13TH AVE N of DAVIS ST,N,3/7/2017,WED,3/8/2017,THU,643,303,76,340,80,Normal Weekday,,17030812.VL2,LEG35401,VOLUME,-13657144.662999999,5704473.1435
2462,NW 13TH AVE N of DAVIS ST,S,3/7/2017,WED,3/8/2017,THU,2350,1229,292,1121,212,Normal Weekday,,17030812.VL2,LEG35401,VOLUME,-13657144.662999999,5704473.1435
2463,NW 13TH AVE N of DAVIS ST,N,2/11/2018,MON,2/13/2018,WED,1374,426,120,948,156,Normal Weekday,,18021271.VL2,LEG35401,VOLUME,-13657144.662999999,5704473.1435
2464,NW 13TH AVE N of DAVIS ST,S,2/11/2018,MON,2/13/2018,WED,2457,1014,207,1443,195,Normal Weekday,,18021271.VL2,LEG35401,VOLUME,-13657144.662999999,5704473.1435
2465,NW 13TH AVE N of FLANDERS ST,N,7/24/2018,WED,7/26/2018,FRI,1311,353,80,958,134,Normal Weekday,,18072507.VL2,LEG35397,VOLUME,-13657150.612399999,5704699.630000003
2466,NW 13TH AVE N of FLANDERS ST,S,7/24/2018,WED,7/26/2018,FRI,1143,346,79,797,92,Normal Weekday,,18072507.VL2,LEG35397,VOLUME,-13657150.612399999,5704699.630000003
2467,NW 13TH AVE N of KEARNEY ST,N,9/25/2019,THU,9/26/2019,FRI,789,207,44,582,73,Normal Weekday,@ 917,19092602.VL2,LEG35387,VOLUME,-13657165.257199999,5705265.9553999975
2468,NW 13TH AVE N of KEARNEY ST,S,9/25/2019,THU,9/26/2019,FRI,896,332,68,564,77,Normal Weekday,@ 917,19092602.VL2,LEG35387,VOLUME,-13657165.257199999,5705265.9553999975
2469,NW 13TH AVE S of FLANDERS ST,N,7/24/2018,WED,7/26/2018,FRI,1385,399,86,986,140,Normal Weekday,,18072503.VL2,LEG35400,VOLUME,-13657149.4393,5704656.1052
2470,NW 13TH AVE S of FLANDERS ST,S,7/24/2018,WED,7/26/2018,FRI,1138,360,76,778,97,Normal Weekday,,18072503.VL2,LEG35400,VOLUME,-13657149.4393,5704656.1052
2471,NW 14TH AVE N of COUCH ST,D,11/3/2015,WED,11/5/2015,FRI,4026,1405,260,2621,381,Normal Weekday,,15110411.VL1,LEG35439,VOLUME,-13657252.683699999,5704356.501199998
2472,NW 14TH AVE N of COUCH ST,N,10/18/2016,WED,10/20/2016,FRI,4270,1375,253,2895,383,Normal Weekday,WITH BIKES,16101975.VL1,LEG35439,VOLUME,-13657252.683699999,5704356.501199998
2473,NW 14TH AVE N of QUIMBY ST,N,11/29/2016,WED,12/1/2016,FRI,1973,874,217,1099,142,Normal Weekday,,16113014.VL1,LEG35411,VOLUME,-13657295.770399999,5705942.744999997
2474,NW 15TH AVE S of FLANDERS ST,N,11/5/2018,TUE,11/8/2018,FRI,1727,401,75,1326,202,Normal Weekday,,18110680.VL2,LEG35478,VOLUME,-13657373.941399999,5704650.166699998
2475,NW 15TH AVE S of FLANDERS ST,S,11/5/2018,TUE,11/8/2018,FRI,419,159,34,260,40,Normal Weekday,,18110680.VL2,LEG35478,VOLUME,-13657373.941399999,5704650.166699998
2476,NW 15TH AVE S of FLANDERS ST,N,10/1/2018,TUE,10/8/2018,TUE,1844,471,94,1373,175,Normal Weekday,,18100271.VL2,LEG35478,VOLUME,-13657373.941399999,5704650.166699998
2477,NW 15TH AVE S of FLANDERS ST,S,10/1/2018,TUE,10/8/2018,TUE,358,116,24,242,30,Normal Weekday,,18100271.VL2,LEG35478,VOLUME,-13657373.941399999,5704650.166699998
2478,NW 16TH AVE N of EVERETT ST / EVERETT ST-I405 FWY RAMP,S,2/9/2016,WED,2/10/2016,THU,20122,7134,1241,12988,1420,Normal Weekday,,16021001.VL1,LEG35521,VOLUME,-13657486.7413,5704578.501400001
2479,NW 16TH AVE N of FLANDERS ST,N,5/27/2015,THU,5/28/2015,FRI,21090,7706,1339,13384,1479,Normal Weekday,,15052809.VL1,LEG35519,VOLUME,-13657489.1383,5704690.283200003
2480,NW 16TH AVE N of IRVING ST,S,5/20/2014,WED,5/22/2014,FRI,8834,2989,563,5845,656,Normal Weekday,,14052113.VL1,LEG35513,VOLUME,-13657498.327100001,5705030.716300003
2481,NW 16TH AVE N of KEARNEY ST,S,10/27/2015,WED,10/29/2015,FRI,7117,2767,459,4350,528,Normal Weekday,,15102804.VL1,LEG35509,VOLUME,-13657506.455,5705257.157700002
2482,NW 16TH AVE S of JOHNSON ST,S,5/20/2019,TUE,5/22/2019,THU,8238,3186,537,5052,543,Normal Weekday,WITH BIKES @ 703,190521104.VL1,LEG35514,VOLUME,-13657501.4548,5705100.636100002
2483,NW 16TH AVE S of JOHNSON ST,S,5/20/2019,TUE,5/22/2019,THU,8118,3106,535,5012,540,Normal Weekday,WITHOUT BIKES @ 703,190521104A.VL1,LEG35514,VOLUME,-13657501.4548,5705100.636100002
2484,NW 16TH AVE S of JOHNSON ST,S,5/20/2019,TUE,5/22/2019,THU,80,27,10,53,8,Bike Count,ONLY BIKES @ 703,190521104B.VL1,LEG35514,VOLUME,-13657501.4548,5705100.636100002
2485,NW 16TH AVE S of JOHNSON ST,S,4/13/2015,TUE,4/14/2015,WED,1760,606,135,1154,178,Lane Count,@ 717,15041412.VL1,LEG35514,VOLUME,-13657501.4548,5705100.636100002
2486,NW 16TH AVE S of JOHNSON ST,S,4/13/2015,TUE,4/14/2015,WED,9047,3021,576,6026,688,Normal Weekday,@ 717,1504141X.VL1,LEG35514,VOLUME,-13657501.4548,5705100.636100002
2487,NW 18TH AVE N of IRVING ST,N,11/29/2017,THU,11/30/2017,FRI,5298,2189,439,3109,407,Normal Weekday,@ 723,17113071.VL1,LEG35615,VOLUME,-13657723.9186,5705024.583899997
2488,NW 18TH AVE N of PETTYGROVE ST,N,11/29/2017,THU,11/30/2017,FRI,2974,1097,252,1877,290,Normal Weekday,@ 1450,171130100.VL1,LEG35601,VOLUME,-13657745.4737,5705816.640100002
